[PARAMETERS]
TAU=40u
NS=32
NSC=32
FR=25.9800011
D1=3u
D2=3u
[ADDITIONAL]
File Name=Data2
-0.3125 -4.3125
-8.3125 -5.96875
-12.875 -2.90625
-2.21875 4.0
2.40625 0.21875
5.0625 1.25
7.90625 -1.5
-1.6875 -1.71875
-5.25 -2.6875
-5.625 -5.3125
-11.625 -10.21875
-14.1875 -2.625
-3.34375 8.03125
-4.15625 6.4375
-0.59375 -0.125
-7.40625 -1.28125
-4.21875 0.1875
3.25 10.28125
-8.9375 0.34375
-1.25 -5.375
3.96875 5.65625
-1.71875 0.03125
-4.25 -1.0
5.90625 3.53125
2.84375 5.21875
7.78125 -4.28125
8.84375 -10.1875
-9.25 -0.3125
-4.03125 -4.875
13.40625 12.40625
5.3125 10.0
11.0 2.21875
4.625 7.6875
-1.5 -2.25
10.15625 -9.65625
8.78125 -2.71875
5.84375 -5.6875
-0.90625 -13.25
0.125 -7.5
-2.90625 6.46875
3.28125 6.21875
8.625 -0.6875
2.59375 -3.03125
1.65625 4.3125
-7.375 -1.3125
-4.5625 -4.34375
-5.03125 -1.625
-1.21875 -7.28125
2.53125 3.875
2.15625 -7.15625
4.84375 -8.5625
-4.5625 -0.8125
-10.4375 8.25
-11.375 1.46875
-0.09375 -2.0
-0.5 -4.03125
-4.59375 -7.6875
-8.46875 -1.21875
0.71875 -0.4375
3.75 -2.0625
0.59375 4.875
0.9375 1.0625
2.96875 3.4375
-1.59375 -2.5
-0.40625 -7.09375
1.40625 3.28125
-0.0625 5.0625
-4.125 10.875
-3.71875 -0.875
-5.59375 -1.0625
-3.375 6.9375
4.125 -0.4375
9.03125 -10.4375
7.8125 -12.25
14.40625 -1.6875
3.34375 2.59375
2.8125 -2.40625
-1.71875 5.90625
0.3125 -1.71875
-1.8125 1.53125
-0.71875 3.0
3.0 11.1875
6.28125 9.4375
5.15625 2.75
-5.84375 -6.15625
-7.4375 -0.6875
9.375 1.78125
13.5 5.125
0.90625 3.59375
10.09375 0.8125
3.21875 2.75
-6.21875 1.53125
-4.375 7.8125
0.5625 9.875
0.375 4.4375
1.9375 1.40625
3.125 1.875
0.625 -3.90625
4.21875 4.46875
5.65625 2.0625
12.25 2.09375
6.0 2.3125
11.40625 4.21875
6.09375 1.03125
-4.46875 -1.09375
1.125 -0.78125
2.71875 0.6875
1.28125 -5.71875
8.5 -4.1875
6.21875 3.03125
-0.3125 2.65625
10.0625 3.34375
7.71875 -0.21875
3.71875 -3.375
-2.375 0.75
2.03125 1.84375
5.6875 3.78125
0.9375 -3.25
-3.46875 -0.40625
-2.84375 -6.21875
2.96875 -5.625
-4.46875 -4.96875
4.53125 -7.625
10.84375 0.125
10.125 1.4375
7.40625 3.34375
1.875 -6.53125
0.53125 -7.46875
-4.78125 -4.9375
-8.4375 -2.3125
-1.90625 6.84375
2.09375 0.59375
-6.09375 -0.03125
-11.53125 1.125
-3.90625 -1.5
-0.59375 -3.53125
0.03125 1.4375
-1.53125 -7.3125
1.6875 -9.71875
-5.15625 -2.1875
-2.84375 0.34375
4.28125 -7.96875
1.4375 7.4375
-1.4375 9.71875
7.625 3.34375
-2.375 -1.9375
-8.625 -2.875
3.8125 -0.65625
-5.28125 9.5625
2.0625 4.90625
9.53125 -2.34375
0.15625 0.5
-11.46875 6.21875
-3.3125 -1.8125
0.71875 0.375
1.28125 -2.125
0.1875 -5.0625
-6.34375 -1.21875
-11.0625 -0.09375
-9.5 -2.84375
-8.125 -3.3125
-6.46875 -5.03125
3.4375 -6.8125
9.28125 2.0
0.46875 6.1875
-2.0 0.40625
-0.9375 -1.53125
-7.78125 0.90625
-6.8125 -2.40625
-0.0625 2.59375
-2.90625 -1.8125
5.3125 -8.6875
10.03125 1.0
7.03125 -2.375
1.375 -3.1875
2.09375 -0.78125
6.59375 1.6875
0.75 -1.75
-5.46875 -7.9375
0.3125 3.78125
-1.0625 9.6875
3.0 2.0
6.9375 7.3125
0.625 -1.375
4.34375 -9.6875
3.3125 6.03125
1.46875 6.3125
5.0 6.8125
4.59375 7.78125
-3.21875 10.78125
-4.90625 3.96875
4.4375 1.625
0.78125 4.96875
-4.1875 -4.0
-1.78125 -0.0625
-4.1875 6.65625
-1.65625 -0.65625
9.3125 -5.03125
7.8125 3.6875
-5.03125 -2.0625
-4.0625 -11.5625
-12.71875 2.46875
-4.75 -1.96875
4.90625 -1.625
6.1875 0.65625
-13.875 -3.15625
-15.53125 -9.84375
-0.25 -1.53125
-1.28125 -0.1875
-6.0 -6.125
0.0625 0.96875
-7.125 6.4375
5.9375 -5.125
3.3125 2.375
-12.3125 -0.15625
-2.3125 1.21875
-1.5 1.625
1.28125 3.5
-5.375 -4.4375
2.125 -7.03125
-1.75 1.71875
-5.90625 -5.0625
1.5625 -11.1875
-4.03125 -0.375
-0.1875 3.375
8.90625 -4.15625
0.34375 -12.21875
-4.375 -4.5
-1.875 5.5
1.6875 4.875
3.84375 3.25
-9.09375 -3.5625
1.1875 -10.375
6.78125 5.21875
6.09375 4.25
10.3125 0.5
-1.75 -2.65625
-3.0 -5.5
3.0625 5.65625
-3.6875 -0.59375
5.28125 -0.46875
1.40625 9.34375
-3.125 0.90625
1.0625 0.4375
-1.3125 1.0625
-14.75 -6.59375
-5.21875 -10.125
7.9375 1.15625
-0.1875 2.71875
-10.1875 -0.09375
-0.09375 1.65625
-2.40625 9.34375
-6.03125 9.25
5.28125 1.28125
4.375 -3.59375
0.625 1.84375
-0.8125 3.5
4.5625 7.46875
5.46875 4.96875
5.1875 -6.3125
-4.59375 0.4375
-7.03125 3.1875
-1.65625 -3.15625
-1.59375 1.40625
2.8125 10.375
5.09375 10.1875
4.375 7.25
2.375 13.625
0.125 5.625
0.9375 2.875
-2.96875 4.34375
-4.0625 4.25
-4.84375 8.21875
-14.09375 3.9375
-8.4375 -7.625
0.28125 0.40625
2.0625 1.78125
0.34375 -5.78125
1.0 -2.03125
-3.03125 -0.6875
-5.375 0.625
-0.6875 1.0
-3.8125 4.15625
-2.3125 -9.1875
-7.21875 -13.09375
0.96875 -7.84375
10.09375 2.375
-0.28125 -1.75
-6.8125 -8.28125
-5.21875 -0.90625
-5.84375 2.34375
-7.0625 -4.96875
0.875 -3.71875
-3.875 5.34375
-0.3125 -0.0625
5.3125 5.0
3.78125 -1.28125
2.4375 -4.5625
0.875 2.34375
2.4375 3.15625
1.46875 -5.09375
2.59375 -1.0
7.125 2.96875
0.875 7.15625
-2.4375 8.9375
-0.375 13.15625
-3.1875 2.78125
2.09375 -8.09375
3.53125 0.8125
-1.15625 -3.96875
-0.4375 -2.9375
5.0 3.0625
6.34375 1.65625
10.21875 1.28125
7.75 -2.40625
6.71875 0.1875
5.09375 2.4375
5.5 4.875
0.84375 0.46875
4.71875 -1.59375
-5.34375 8.15625
-4.9375 -5.15625
7.96875 4.53125
-3.96875 5.28125
9.53125 -9.375
16.0625 -4.8125
-2.8125 -2.15625
-4.3125 -2.5625
6.28125 1.40625
-4.78125 -1.90625
-5.8125 -4.53125
-0.3125 0.09375
-2.15625 -0.1875
-1.5625 -2.96875
-9.03125 3.59375
-2.15625 3.125
-0.09375 9.625
-3.9375 5.09375
2.21875 -0.8125
10.15625 -0.34375
6.0 5.09375
-3.8125 -1.03125
-0.0625 3.65625
-8.125 0.4375
-1.28125 -1.625
-3.0 1.5
7.1875 -8.15625
6.1875 -6.875
0.5625 -2.5625
-0.375 -12.40625
4.9375 -17.6875
13.375 -6.78125
12.3125 -9.78125
3.625 -7.40625
-4.09375 1.78125
3.1875 4.5
8.78125 7.03125
3.15625 -0.125
1.75 -3.5
1.625 -10.03125
8.9375 -6.21875
4.65625 -0.0625
6.75 -7.4375
5.28125 -2.90625
0.75 6.96875
3.0625 9.0
1.625 0.5625
-1.34375 -0.84375
-0.34375 10.46875
-6.125 9.0625
-12.5 -0.5625
-10.53125 3.09375
-0.3125 2.09375
9.28125 1.125
0.28125 -3.34375
-2.0625 -10.5
3.03125 -9.40625
0.4375 -6.5625
-0.53125 -8.0625
-3.8125 0.0625
-1.71875 8.0
-5.90625 7.625
-5.15625 0.59375
2.75 -2.34375
9.9375 -3.59375
-3.0 -0.46875
-6.21875 -3.03125
1.15625 0.5625
-1.53125 -15.1875
3.875 -12.03125
-0.625 2.9375
6.03125 1.6875
9.3125 1.71875
1.03125 4.375
3.8125 -1.53125
7.03125 -4.28125
-0.3125 5.0
-3.8125 5.0
10.0625 6.59375
5.46875 7.59375
3.90625 1.75
7.78125 9.25
3.75 6.34375
-2.4375 5.9375
0.75 2.53125
3.375 -0.90625
1.75 4.40625
5.34375 7.34375
-9.46875 9.125
-11.1875 -1.15625
-7.1875 -1.0
-3.6875 -2.46875
-8.5625 -0.8125
-2.40625 -2.15625
4.0 -1.9375
8.90625 -9.96875
7.09375 -8.46875
1.71875 7.21875
1.875 5.6875
-4.375 -1.46875
-10.03125 0.59375
-5.0625 -2.28125
8.8125 1.03125
3.15625 5.21875
0.125 9.125
-1.6875 4.0
-1.78125 -4.03125
-1.40625 3.25
-10.3125 3.96875
6.46875 0.6875
12.84375 5.21875
5.5625 -8.40625
3.5 -5.0625
1.1875 -5.5625
8.59375 -8.71875
-0.40625 -0.1875
-6.1875 -0.6875
-4.96875 1.71875
7.0625 -10.09375
3.125 1.78125
-13.875 -7.78125
-3.1875 -1.5
-1.8125 0.71875
-3.84375 0.4375
-5.625 0.53125
-1.375 2.53125
-10.1875 -1.09375
-0.25 -3.6875
-2.53125 -4.53125
-3.9375 -8.96875
-3.15625 -2.8125
1.3125 5.25
4.5 2.09375
1.9375 -3.625
-0.3125 -1.90625
4.46875 5.65625
-2.3125 3.6875
-6.4375 5.59375
-14.125 10.8125
-7.71875 8.25
0.625 4.78125
-1.34375 0.75
-4.78125 -2.1875
-7.40625 3.34375
-9.34375 2.21875
-8.9375 -15.09375
0.1875 -16.53125
0.1875 -2.65625
1.6875 -5.09375
4.625 -5.0
2.1875 -4.46875
0.75 -9.375
-4.03125 -2.25
-3.0625 4.46875
6.53125 3.34375
-0.0625 2.84375
4.0625 0.90625
4.9375 7.90625
3.65625 2.5625
4.1875 3.6875
-3.46875 -8.0
4.84375 -13.25
6.0625 6.65625
-8.90625 14.28125
-9.28125 -0.3125
-5.46875 -0.03125
-3.0625 1.90625
1.875 -3.0625
2.125 -0.0625
1.125 3.5
-5.65625 1.8125
-4.25 -1.25
2.34375 -1.21875
-4.96875 -2.84375
-3.78125 -3.5
-0.90625 -1.125
5.125 -2.71875
-0.21875 -2.21875
-5.09375 -4.65625
-2.15625 3.90625
-3.8125 0.15625
-5.3125 -1.25
-8.375 0.125
-1.5625 0.4375
10.5625 6.5625
7.90625 14.75
-0.5 7.34375
0.71875 3.09375
5.59375 1.84375
0.8125 -3.21875
-0.34375 -5.03125
8.625 -0.34375
3.90625 -1.65625
-8.5625 -10.90625
6.875 -11.84375
14.25 4.125
-2.875 9.09375
0.0 0.0
0.0 0.0
0.0 0.0
